dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6710858585858586, 0.6186868686868687, 0.6957070707070707, 0.696969696969697, 1.0, 0.6313131313131313,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6698232323232324, 0.5505050505050505, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6717171717171717,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,0.9,0.6843434343434344, 0.648989898989899, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6792929292929293,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6792929292929293, 0.5378787878787878, 0.6957070707070707, 0.696969696969697, 1.0, 0.6641414141414141,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,0.9,0.6900252525252525, 0.6590909090909091, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6792929292929293,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.672979797979798, 0.6060606060606061, 0.6957070707070707, 0.696969696969697, 1.0, 0.6792929292929293,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6818181818181818, 0.6338383838383839, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6767676767676768,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,0.9,0.6792929292929293, 0.6565656565656566, 0.6957070707070707, 0.696969696969697, 1.0, 0.6843434343434344,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6578282828282829, 0.5303030303030303, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6691919191919192,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,1,0.9,0.6597222222222222, 0.5883838383838383, 0.6957070707070707, 0.696969696969697, 1.0, 0.6540404040404041,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,0.9,0.6193181818181818, 0.5151515151515151, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6691919191919192,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,2,0.9,0.6085858585858586, 0.5050505050505051, 0.6957070707070707, 0.696969696969697, 0.9987373737373737, 0.6792929292929293,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,4,0.9,0.5896464646464646, 0.4722222222222222, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6641414141414141,0.6953282952308655,0.6902777552604675,0.6858586072921753,0.6888889074325562
dgi_2_graph, Clin+mRNA,DR,1,4,0.9,0.5959595959595959, 0.5050505050505051, 0.6957070707070707, 0.696969696969697, 0.9987373737373737, 0.6843434343434344,0.6953282952308655,0.6902777552604675,0.6858586072921753,0.6888889074325562
dgi_2_graph, Clin+mRNA,DR,1,1,0.95,0.6559343434343434, 0.5757575757575758, 0.6957070707070707, 0.696969696969697, 1.0, 0.6464646464646465,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,1,0.95,0.6445707070707071, 0.5656565656565656, 0.6957070707070707, 0.696969696969697, 1.0, 0.6388888888888888,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,0.95,0.6041666666666666, 0.49242424242424243, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6616161616161617,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,2,0.95,0.5972222222222222, 0.5252525252525253, 0.6957070707070707, 0.696969696969697, 0.9987373737373737, 0.6767676767676768,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,4,0.95,0.586489898989899, 0.48737373737373735, 0.6957070707070707, 0.696969696969697, 0.9987373737373737, 0.6641414141414141,0.6953282952308655,0.6902777552604675,0.6858586072921753,0.6888889074325562
dgi_2_graph, Clin+mRNA,DR,1,4,0.95,0.5972222222222222, 0.5075757575757576, 0.6957070707070707, 0.696969696969697, 0.9987373737373737, 0.7045454545454546,0.6953282952308655,0.6902777552604675,0.6858586072921753,0.6888889074325562
dgi_2_graph, Clin+mRNA,DR,1,1,1.0,0.6439393939393939, 0.48484848484848486, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6616161616161617,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,1,1.0,0.6584595959595959, 0.5202020202020202, 0.6957070707070707, 0.696969696969697, 1.0, 0.6414141414141414,0.8176120519638062,0.8046085834503174,0.8459596037864685,0.7967171669006348
dgi_2_graph, Clin+mRNA,DR,1,2,1.0,0.6306818181818182, 0.553030303030303, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.7070707070707071,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,2,1.0,0.6268939393939394, 0.5303030303030303, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6641414141414141,0.7493165135383606,0.7361111044883728,0.7634680271148682,0.7382155060768127
dgi_2_graph, Clin+mRNA,DR,1,4,1.0,0.6035353535353535, 0.494949494949495, 0.6957070707070707, 0.696969696969697, 0.9993686868686869, 0.6439393939393939,0.6953282952308655,0.6902777552604675,0.6858586072921753,0.6888889074325562
